comuna,dormitorios,baños,estacionamientos,bodegas,superficie_total,superficie_util,precio,gastos_comunes,lat,long,precio_total,distancia_estacion,estacion_cercana
Las Condes,2.0,3.0,1.0,1.0,120.0,114.0,940509.0,120000.0,-33.403406,-70.5639099,1060509.0,670.8507631869384,Manquehue
Las Condes,3.0,4.0,3.0,1.0,379.0,303.0,3891760.0,950000.0,-33.38252,-70.52507,4841760.0,3368.298582399336,Los Dominicos
Las Condes,2.0,2.0,2.0,1.0,87.0,78.0,908077.0,140000.0,-33.3786787,-70.4939562,1048077.0,5737.590614180057,Los Dominicos
Las Condes,3.0,2.0,2.0,1.0,110.0,100.0,1200000.0,150000.0,-33.406203,-70.5784343,1350000.0,1066.5501068665083,Escuela Militar
Las Condes,4.0,4.0,3.0,1.0,270.0,240.0,2100000.0,380000.0,-33.4139312,-70.5922378,2480000.0,296.3307640122856,Alcántara
Las Condes,1.0,2.0,1.0,1.0,96.0,96.0,850000.0,149000.0,-33.4170643,-70.5957877,999000.0,67.57528634767803,El Golf
Las Condes,2.0,2.0,1.0,0.0,86.0,84.0,1050000.0,120000.0,-33.4169297,-70.5590646,1170000.0,1007.132683057155,Hernando de Magallanes
Las Condes,3.0,3.0,1.0,1.0,143.0,113.0,1100000.0,180000.0,-33.4126561,-70.5860202,1280000.0,219.74211752105253,Escuela Militar
Las Condes,3.0,2.0,2.0,1.0,97.0,87.0,1300000.0,187000.0,-33.4104851,-70.5779462,1487000.0,751.2209853093699,Escuela Militar
Las Condes,3.0,4.0,2.0,0.0,180.0,140.0,2237762.0,300000.0,-33.4136513,-70.5909971,2537762.0,232.03596198406527,Alcántara
Las Condes,3.0,2.0,1.0,0.0,190.0,190.0,1426979.0,0.0,-33.4156372,-70.5781322,1426979.0,624.01581801371,Escuela Militar
Las Condes,2.0,2.0,1.0,1.0,79.0,79.0,940509.0,130000.0,-33.400928,-70.5735774,1070509.0,1056.332363788632,Manquehue
Las Condes,3.0,2.0,2.0,0.0,140.0,130.0,1118881.0,0.0,-33.4076,-70.58157,1118881.0,794.773493177975,Escuela Militar
Las Condes,2.0,2.0,2.0,1.0,100.0,85.0,990000.0,200000.0,-33.3938352,-70.5563097,1190000.0,1599.7402804282328,Hernando de Magallanes
Las Condes,1.0,2.0,2.0,0.0,95.0,75.0,1600000.0,250000.0,-33.4127381,-70.5978537,1850000.0,479.26461599551305,El Golf
Las Condes,1.0,1.0,1.0,0.0,30.0,30.0,616195.0,65000.0,-33.4177131,-70.5538308,681195.0,1077.2227927761148,Hernando de Magallanes
Las Condes,3.0,3.0,0.0,0.0,154.0,147.0,1650000.0,275000.0,-33.4057827,-70.5718112,1925000.0,544.0838120668529,Manquehue
Las Condes,4.0,3.0,3.0,0.0,352.46,304.0,2918820.0,1400000.0,-33.4110177,-70.5886084,4318820.0,488.16620756574844,Alcántara
Las Condes,2.0,2.0,2.0,0.0,120.0,87.4,1297253.0,0.0,-33.3752494,-70.5208981,1297253.0,4258.955315704411,Los Dominicos
Las Condes,2.0,2.0,3.0,1.0,240.0,160.0,1900000.0,330000.0,-33.4187598,-70.5910334,2230000.0,405.33921949992333,Alcántara
Las Condes,4.0,4.0,2.0,1.0,150.0,150.0,1550000.0,250000.0,-33.4040389,-70.5620402,1800000.0,711.6527672119937,Manquehue
Las Condes,3.0,3.0,2.0,1.0,157.0,127.0,1524273.0,290000.0,-33.4056937,-70.5650254,1814273.0,397.7454828787965,Manquehue
Las Condes,4.0,5.0,3.0,1.0,289.0,256.0,2700000.0,860000.0,-33.381578,-70.513228,3560000.0,4147.72290687657,Los Dominicos
Las Condes,3.0,4.0,4.0,0.0,255.0,255.0,3729604.0,550000.0,-33.3917625,-70.5245267,4279604.0,2605.6198602547383,Los Dominicos
Las Condes,3.0,2.0,1.0,1.0,154.0,140.0,1600000.0,300000.0,-33.4136349,-70.5909525,1900000.0,231.12000797704695,Alcántara
Las Condes,2.0,2.0,1.0,1.0,90.0,80.0,1240000.0,160000.0,-33.4170869,-70.5895654,1400000.0,194.44339051527572,Alcántara
Las Condes,4.0,3.0,1.0,1.0,160.0,130.0,1362116.0,240000.0,-33.41972,-70.58096,1602116.0,696.5777120598559,Escuela Militar
Las Condes,3.0,2.0,2.0,1.0,130.0,110.0,1400000.0,180000.0,-33.4064885,-70.5698503,1580000.0,355.6189291012465,Manquehue
Las Condes,4.0,4.0,2.0,1.0,320.0,190.0,2300000.0,0.0,-33.4129208,-70.5889288,2300000.0,274.6602072965959,Alcántara
Las Condes,4.0,3.0,2.0,1.0,130.0,120.0,1426979.0,220000.0,-33.4069406,-70.5805647,1646979.0,898.8397805012819,Escuela Militar
Las Condes,2.0,3.0,1.0,1.0,165.0,120.0,1450000.0,200000.0,-33.3985987,-70.5070126,1650000.0,3665.022459561428,Los Dominicos
Las Condes,3.0,2.0,1.0,1.0,110.0,110.0,1000000.0,140000.0,-33.4104835,-70.5771561,1140000.0,813.1285879842525,Escuela Militar
Las Condes,3.0,3.0,2.0,1.0,128.0,115.0,1800000.0,180000.0,-33.3962008,-70.5628464,1980000.0,1456.2500495294262,Manquehue
Las Condes,2.0,2.0,1.0,1.0,70.0,60.0,1000000.0,110000.0,-33.4129419,-70.5781258,1110000.0,623.3961459798119,Escuela Militar
Las Condes,2.0,2.0,3.0,0.0,337.0,227.0,2562076.0,0.0,-33.4143132,-70.5890751,2562076.0,121.59724086401917,Alcántara
Las Condes,3.0,2.0,1.0,1.0,117.0,105.0,1037803.0,110000.0,-33.4217483,-70.5744673,1147803.0,1259.398554772499,Escuela Militar
Las Condes,2.0,2.0,1.0,1.0,60.0,60.0,900000.0,180000.0,-33.4139559,-70.5923876,1080000.0,306.83923471849516,Alcántara
Las Condes,4.0,4.0,0.0,0.0,370.0,320.0,3243134.0,950000.0,-33.4126903,-70.5909284,4193134.0,322.01904161781215,Alcántara
Las Condes,2.0,2.0,1.0,1.0,80.0,70.0,1100000.0,140000.0,-33.4053924,-70.566105,1240000.0,390.18032219609813,Manquehue
Las Condes,4.0,4.0,2.0,1.0,320.0,190.0,2300000.0,350000.0,-33.41297,-70.5886767,2650000.0,275.09336651851214,Alcántara
Las Condes,4.0,3.0,2.0,1.0,130.0,120.0,1556704.0,220000.0,-33.4069541,-70.5805862,1776704.0,896.6368590510267,Escuela Militar
Las Condes,2.0,2.0,2.0,1.0,119.0,87.0,1350000.0,0.0,-33.3746312,-70.5207693,1350000.0,4323.898494355682,Los Dominicos
Las Condes,3.0,2.0,1.0,1.0,110.0,100.0,1300000.0,140000.0,-33.4059468,-70.573606,1440000.0,674.6644758351391,Manquehue
Las Condes,4.0,3.0,3.0,0.0,250.0,200.0,2200000.0,250000.0,-33.40892,-70.57317,2450000.0,556.0870889599549,Manquehue
Las Condes,3.0,2.0,2.0,0.0,165.0,134.0,1400000.0,300000.0,-33.41276,-70.58715,1700000.0,286.30259123738176,Escuela Militar
Las Condes,2.0,3.0,1.0,1.0,165.0,130.0,1350000.0,160000.0,-33.396867,-70.506553,1510000.0,3764.256614402475,Los Dominicos
Las Condes,2.0,2.0,1.0,0.0,120.0,20.0,1450000.0,160000.0,-33.4187074,-70.5930971,1610000.0,323.66020544537514,El Golf
Las Condes,4.0,5.0,4.0,0.0,379.0,303.0,3891760.0,920000.0,-33.381707,-70.5240125,4811760.0,3497.843984879337,Los Dominicos
Las Condes,4.0,3.0,3.0,1.0,420.0,330.0,4053917.0,850000.0,-33.4138947,-70.5910492,4903917.0,213.89840238105447,Alcántara
Las Condes,3.0,2.0,2.0,1.0,130.0,100.0,1600000.0,220000.0,-33.42501,-70.53877,1820000.0,1987.3910995187637,Los Dominicos
Las Condes,5.0,5.0,3.0,1.0,580.0,280.0,2650000.0,500000.0,-33.3807882,-70.5122741,3150000.0,4272.4870819914695,Los Dominicos
Las Condes,2.0,2.0,1.0,1.0,127.0,110.0,1718861.0,250000.0,-33.4050163,-70.5656347,1968861.0,442.9342821090446,Manquehue
Las Condes,3.0,2.0,0.0,0.0,110.0,100.0,1102665.0,150000.0,-33.4162856,-70.5830587,1252665.0,268.76785926612496,Escuela Militar
Las Condes,3.0,3.0,2.0,1.0,155.0,140.0,1300000.0,200000.0,-33.4160438,-70.5911904,1500000.0,173.10530272870238,Alcántara
Las Condes,4.0,4.0,2.0,0.0,300.0,270.0,2399919.0,500000.0,-33.4141711,-70.5996375,2899919.0,471.3962227012851,Tobalaba
Las Condes,1.0,1.0,1.0,0.0,105.0,44.3,972940.0,0.0,-33.3761153,-70.515959,972940.0,4438.735619509403,Los Dominicos
Las Condes,4.0,3.0,2.0,1.0,236.0,200.0,1900000.0,360000.0,-33.4139595,-70.5845108,2260000.0,36.56229391118675,Escuela Militar
Las Condes,3.0,3.0,2.0,1.0,100.0,90.0,1035000.0,140000.0,-33.4190849,-70.5706958,1175000.0,1191.3513685416585,Manquehue
Las Condes,3.0,3.0,1.0,2.0,140.0,140.0,1000000.0,280000.0,-33.4151134,-70.6017129,1280000.0,327.3221430988502,Tobalaba
Las Condes,3.0,2.0,1.0,1.0,130.0,120.0,940509.0,170000.0,-33.427017,-70.58268,1110509.0,567.2252663138555,Francisco Bilbao
Las Condes,3.0,3.0,3.0,1.0,323.33,269.55,3891760.0,650000.0,-33.3740069,-70.5148724,4541760.0,4686.920673617797,Los Dominicos
Las Condes,2.0,2.0,1.0,0.0,111.5,107.0,1621567.0,180000.0,-33.4105063,-70.573783,1801567.0,642.0663370636939,Manquehue
Las Condes,3.0,3.0,2.0,1.0,160.0,116.0,1350000.0,170000.0,-33.4226092,-70.579438,1520000.0,1046.4579344122892,Escuela Militar
Las Condes,2.0,2.0,2.0,1.0,220.0,200.0,1556704.0,260000.0,-33.4190478,-70.5820269,1816704.0,584.8621895595861,Escuela Militar
Las Condes,3.0,2.0,1.0,1.0,115.0,100.0,1300000.0,150000.0,-33.4103682,-70.6021777,1450000.0,856.3988181437921,Tobalaba
Las Condes,5.0,6.0,5.0,0.0,372.0,316.0,3000000.0,0.0,-33.3786787,-70.4939562,3000000.0,5737.590614180057,Los Dominicos
Las Condes,3.0,4.0,4.0,0.0,379.0,303.0,3891760.0,950000.0,-33.3799305,-70.5243614,4841760.0,3646.9436034143805,Los Dominicos
Las Condes,3.0,3.0,0.0,0.0,302.0,302.0,1900000.0,250000.0,-33.422247,-70.5762963,2150000.0,1178.6709216091795,Escuela Militar
Las Condes,2.0,2.0,1.0,1.0,100.0,100.0,1150000.0,150000.0,-33.4237672,-70.5863003,1300000.0,530.3207396202295,Cristóbal Colón
Las Condes,3.0,4.0,3.0,1.0,346.0,331.0,2918820.0,0.0,-33.4154778,-70.5996948,2918820.0,340.2321813803095,Tobalaba
Las Condes,4.0,4.0,3.0,0.0,273.0,208.0,2205331.0,0.0,-33.42941,-70.56834,2205331.0,1168.9203937537561,Príncipe de Gales
Las Condes,3.0,3.0,2.0,1.0,173.0,130.0,2918820.0,400000.0,-33.4125935,-70.5857766,3318820.0,213.51223468691558,Escuela Militar
Las Condes,3.0,4.0,4.0,1.0,470.0,320.0,3729604.0,600000.0,-33.3916708,-70.5213318,4329604.0,2834.7000144852386,Los Dominicos
Las Condes,2.0,2.0,1.0,1.0,97.0,78.0,1300000.0,150000.0,-33.4000957,-70.573372,1450000.0,1124.2275918707799,Manquehue
Las Condes,3.0,2.0,2.0,0.0,162.0,162.0,1608594.0,250000.0,-33.4155281,-70.5934694,1858594.0,213.31800024319878,El Golf
Las Condes,3.0,5.0,0.0,0.0,360.0,360.0,3080977.0,700000.0,-33.412054,-70.590292,3780977.0,372.19964033850454,Alcántara
Las Condes,2.0,2.0,1.0,0.0,97.0,78.0,1300000.0,215000.0,-33.3997643,-70.5726746,1515000.0,1125.2772824463661,Manquehue
Las Condes,4.0,3.0,1.0,1.0,110.0,100.0,1300000.0,150000.0,-33.4186655,-70.5692782,1450000.0,1116.2731582116444,Manquehue
Las Condes,3.0,3.0,3.0,1.0,351.0,321.0,3891760.0,700000.0,-33.4109125,-70.5907169,4591760.0,504.5648164517713,Alcántara
Las Condes,2.0,2.0,1.0,1.0,76.0,68.0,800000.0,110000.0,-33.4055988,-70.5789929,910000.0,1097.9198500156203,Escuela Militar
Las Condes,1.0,1.0,1.0,1.0,56.0,50.0,616195.0,130000.0,-33.4114887,-70.5888218,746195.0,433.24443009203776,Alcántara
Las Condes,3.0,4.0,2.0,0.0,260.0,140.0,2562076.0,0.0,-33.3957731,-70.5604328,2562076.0,1441.090848972445,Hernando de Magallanes
Las Condes,3.0,3.0,2.0,1.0,118.0,110.0,1362116.0,0.0,-33.4062197,-70.5652811,1362116.0,335.36464076111196,Manquehue
Las Condes,2.0,3.0,2.0,1.0,209.0,124.0,4378230.0,680000.0,-33.4142857,-70.5985778,5058230.0,385.55719717311587,El Golf
Las Condes,1.0,1.0,1.0,0.0,45.0,38.0,551333.0,120000.0,-33.3768415,-70.5248665,671333.0,3921.533977978455,Los Dominicos
Las Condes,3.0,4.0,3.0,1.0,380.0,300.0,3891760.0,950000.0,-33.3805534,-70.5261367,4841760.0,3503.275137379145,Los Dominicos
Las Condes,3.0,2.0,2.0,0.0,144.0,127.0,1800000.0,0.0,-33.41826,-70.58899,1800000.0,328.70883911271204,Alcántara
Las Condes,2.0,3.0,1.0,1.0,152.0,140.0,1426979.0,380000.0,-33.4136349,-70.5909525,1806979.0,231.12000797704695,Alcántara
Las Condes,3.0,3.0,1.0,0.0,260.0,140.0,2000000.0,0.0,-33.414827,-70.5625623,2000000.0,797.4762349473503,Manquehue
Las Condes,4.0,3.0,3.0,0.0,314.0,297.0,2594507.0,0.0,-33.41874,-70.595,2594507.0,247.92406460106932,El Golf
Las Condes,2.0,2.0,1.0,1.0,92.8,68.0,1477900.0,0.0,-33.4174509,-70.5835893,1477900.0,367.57014135815206,Escuela Militar
Las Condes,4.0,3.0,1.0,0.0,148.0,140.0,1600000.0,170000.0,-33.4217663,-70.5809784,1770000.0,901.0784358377316,Escuela Militar
Las Condes,2.0,1.0,2.0,0.0,160.0,140.0,1400000.0,150000.0,-33.41586,-70.59082,1550000.0,133.21413849366002,Alcántara
Las Condes,2.0,2.0,1.0,1.0,80.15,72.5,1362116.0,150000.0,-33.4126656,-70.5898443,1512116.0,298.79883633984065,Alcántara
Las Condes,3.0,3.0,1.0,1.0,113.0,100.0,1102665.0,125000.0,-33.427017,-70.58268,1227665.0,567.2252663138555,Francisco Bilbao
Las Condes,3.0,4.0,2.0,1.0,190.0,150.0,1500000.0,260.0,-33.4280729,-70.5761104,1500260.0,904.4955044344997,Francisco Bilbao
Las Condes,3.0,2.0,1.0,0.0,100.0,94.0,1200000.0,0.0,-33.4123085,-70.5751576,1200000.0,837.8352818704686,Manquehue
Las Condes,4.0,3.0,2.0,1.0,205.0,192.0,1990000.0,350000.0,-33.3935859,-70.5550734,2340000.0,1630.2121990028982,Hernando de Magallanes
Las Condes,3.0,3.0,2.0,1.0,180.0,153.0,2918820.0,150000.0,-33.4117611,-70.5877107,3068820.0,398.039657853224,Escuela Militar
Las Condes,2.0,2.0,1.0,1.0,80.0,72.0,1362116.0,170000.0,-33.4126925,-70.5898765,1532116.0,296.1331881304758,Alcántara
Las Condes,3.0,3.0,2.0,0.0,170.0,140.0,1800000.0,0.0,-33.41385,-70.58981,1800000.0,167.6725612474608,Alcántara
Las Condes,2.0,2.0,1.0,0.0,70.0,70.0,672645750.0,115000.0,-33.4116781,-70.5868698,672760750.0,354.1069461830581,Escuela Militar
Las Condes,2.0,2.0,1.0,1.0,158.0,140.0,1184000.0,250000.0,-33.413146,-70.6000173,1434000.0,567.191046886655,Tobalaba
Las Condes,2.0,3.0,1.0,1.0,175.0,120.0,1350000.0,200000.0,-33.396867,-70.506553,1550000.0,3764.256614402475,Los Dominicos
Las Condes,4.0,4.0,2.0,1.0,170.0,156.0,2200000.0,250000.0,-33.4175169,-70.5889685,2450000.0,247.74625610612586,Alcántara
Las Condes,1.0,1.0,1.0,1.0,45.0,40.0,583764.0,85000.0,-33.4214308,-70.5813252,668764.0,854.4999771382327,Escuela Militar
Las Condes,3.0,3.0,2.0,1.0,174.0,160.0,1488598.0,250000.0,-33.4007962,-70.5628874,1738598.0,973.7742783529685,Manquehue
Las Condes,4.0,4.0,2.0,0.0,300.0,280.0,2600000.0,0.0,-33.4127547,-70.5951414,2600000.0,421.71896511017667,El Golf
Las Condes,3.0,4.0,3.0,0.0,227.0,187.0,3048546.0,0.0,-33.3787686,-70.4944289,3048546.0,5695.768499236383,Los Dominicos
Las Condes,1.0,1.0,1.0,1.0,42.0,42.0,550000.0,80000.0,-33.4126405,-70.5665145,630000.0,433.5214009972422,Manquehue
Las Condes,1.0,2.0,2.0,0.0,93.0,76.0,1394547.0,0.0,-33.4127381,-70.5978537,1394547.0,479.26461599551305,El Golf
Las Condes,2.0,2.0,1.0,0.0,85.0,75.0,760000.0,140000.0,-33.413433,-70.5855032,900000.0,121.98202236234181,Escuela Militar
Las Condes,3.0,3.0,2.0,1.0,165.0,140.0,1600000.0,200000.0,-33.3948524,-70.5607959,1800000.0,1548.8404456598942,Hernando de Magallanes
Lo Prado,1.0,1.0,0.0,0.0,32.0,32.0,250000.0,35000.0,-33.4450056,-70.7073425,285000.0,434.92131596635755,Blanqueado
Lo Prado,1.0,1.0,0.0,0.0,36.98,36.98,290000.0,50000.0,-33.4554359,-70.7059851,340000.0,210.0109350636678,Las Rejas
Lo Prado,1.0,1.0,0.0,0.0,36.98,32.48,290000.0,50000.0,-33.4491273,-70.7069496,340000.0,890.8047778816134,Blanqueado
Lo Prado,2.0,2.0,1.0,1.0,54.0,48.0,480000.0,80000.0,-33.4491273,-70.7069496,560000.0,890.8047778816134,Blanqueado
Lo Prado,1.0,1.0,0.0,1.0,33.0,33.0,260000.0,25000.0,-33.4450056,-70.7073425,285000.0,434.92131596635755,Blanqueado
Macul,3.0,3.0,1.0,2.0,95.0,85.0,650000.0,90000.0,-33.4881017,-70.5995304,740000.0,1710.8678875556523,Las Torres
Macul,4.0,3.0,1.0,1.0,101.0,91.0,770000.0,110000.0,-33.4757666,-70.5995809,880000.0,1612.3915829561859,Estadio Nacional
Macul,1.0,1.0,1.0,0.0,40.0,36.0,360000.0,60000.0,-33.4864805,-70.6173991,420000.0,160.79046978562022,Carlos Valdovinos
Macul,1.0,1.0,0.0,0.0,35.0,35.0,280000.0,35000.0,-33.4906069,-70.6155783,315000.0,230.5184218576961,Camino Agrícola
Macul,3.0,2.0,1.0,1.0,67.0,65.0,530901.0,120000.0,-33.4839976,-70.6002589,650901.0,1773.3587250150522,Carlos Valdovinos
Macul,2.0,1.0,1.0,1.0,45.0,45.0,380000.0,70000.0,-33.5080575,-70.5920277,450000.0,225.22360834755875,Macul
Macul,1.0,1.0,0.0,0.0,37.0,35.0,360000.0,60000.0,-33.4859244,-70.5982582,420000.0,1677.5920601189255,Quilín
Macul,2.0,1.0,1.0,0.0,40.0,2.0,451120.0,70000.0,-33.4985102,-70.5866515,521120.0,47.79922155933919,Las Torres
Macul,2.0,2.0,1.0,1.0,51.0,51.0,550000.0,75000.0,-33.4864669,-70.5974346,625000.0,1594.6424350358466,Quilín
Macul,2.0,2.0,0.0,0.0,62.0,59.0,420000.0,66000.0,-33.496658,-70.5855402,486000.0,254.73631841607659,Las Torres
Macul,2.0,1.0,1.0,1.0,44.0,41.18,430000.0,91000.0,-33.4855837,-70.597536,521000.0,1616.8769601958386,Quilín
Macul,2.0,2.0,1.0,0.0,55.0,53.0,475000.0,90.0,-33.4843822,-70.6009055,475090.0,1707.6334209503236,Carlos Valdovinos
Macul,1.0,1.0,1.0,1.0,30.0,27.0,370000.0,65000.0,-33.4906069,-70.6155783,435000.0,230.5184218576961,Camino Agrícola
Macul,1.0,1.0,0.0,0.0,30.0,27.0,300000.0,55000.0,-33.4906069,-70.6155783,355000.0,230.5184218576961,Camino Agrícola
Macul,2.0,2.0,1.0,1.0,58.0,55.0,560000.0,90000.0,-33.4759415,-70.6012104,650000.0,1579.5739804932782,Estadio Nacional
Macul,2.0,2.0,1.0,0.0,54.0,48.0,486470.0,60000.0,-33.4875299,-70.596635,546470.0,1512.853663853516,Quilín
Macul,2.0,2.0,0.0,0.0,60.0,60.0,480000.0,70000.0,-33.5054013,-70.5909431,550000.0,436.5074609651598,Macul
Macul,2.0,2.0,0.0,0.0,50.0,45.0,450000.0,70000.0,-33.4752851,-70.5979223,520000.0,1629.7282749541253,Estadio Nacional
Macul,2.0,2.0,1.0,1.0,60.0,58.0,540000.0,85000.0,-33.4887553,-70.6003478,625000.0,1631.3839434407703,Camino Agrícola
Macul,3.0,2.0,1.0,0.0,80.0,77.0,650000.0,89999.0,-33.4791627,-70.5972804,739999.0,1728.4287215146812,Los Presidentes
Macul,1.0,1.0,0.0,0.0,34.87,34.87,380000.0,0.0,-33.485924,-70.598259,380000.0,1677.6715141917362,Quilín
Macul,3.0,2.0,1.0,1.0,67.0,65.0,530000.0,120000.0,-33.4839976,-70.6002589,650000.0,1773.3587250150522,Carlos Valdovinos
Macul,2.0,2.0,0.0,0.0,55.0,55.0,580000.0,85000.0,-33.4759415,-70.6012104,665000.0,1579.5739804932782,Estadio Nacional
Macul,3.0,2.0,1.0,17.0,73.0,69.0,650000.0,95000.0,-33.4887553,-70.6003478,745000.0,1631.3839434407703,Camino Agrícola
Macul,1.0,1.0,0.0,0.0,29.0,29.0,360000.0,0.0,-33.4782545,-70.6207964,360000.0,155.56797642376858,Rodrigo de Araya
Macul,2.0,2.0,1.0,1.0,51.08,48.2,550000.0,80000.0,-33.4859244,-70.5982582,630000.0,1677.5920601189255,Quilín
Macul,2.0,2.0,1.0,0.0,45.0,45.0,450000.0,70000.0,-33.4830852,-70.6012489,520000.0,1702.7554914051068,Carlos Valdovinos
Macul,1.0,1.0,0.0,0.0,36.28,33.46,372960.0,0.0,-33.4859244,-70.5982582,372960.0,1677.5920601189255,Quilín
Macul,2.0,2.0,1.0,0.0,60.0,53.0,500000.0,60000.0,-33.4884046,-70.5981688,560000.0,1598.2654179865267,Las Torres
Macul,3.0,2.0,1.0,1.0,62.0,62.0,583764.0,86000.0,-33.5050681,-70.5907503,669764.0,470.2535464935699,Macul
Macul,1.0,1.0,0.0,0.0,37.0,34.0,370000.0,60000.0,-33.4859244,-70.5982582,430000.0,1677.5920601189255,Quilín
Macul,2.0,2.0,1.0,1.0,55.0,55.0,500000.0,55000.0,-33.4975974,-70.5861959,555000.0,139.92670503444256,Las Torres
Macul,2.0,2.0,2.0,1.0,70.0,70.0,470000.0,95000.0,-33.496658,-70.5855402,565000.0,254.73631841607659,Las Torres
Macul,2.0,2.0,0.0,0.0,57.0,55.0,480000.0,65000.0,-33.5054013,-70.5909431,545000.0,436.5074609651598,Macul
Macul,2.0,1.0,1.0,0.0,46.5,46.5,460000.0,0.0,-33.485924,-70.598259,460000.0,1677.6715141917362,Quilín
Macul,2.0,2.0,1.0,1.0,69.0,63.0,550000.0,90000.0,-33.4759415,-70.6012104,640000.0,1579.5739804932782,Estadio Nacional
Macul,2.0,2.0,0.0,0.0,65.4,65.4,560000.0,70000.0,-33.4861763,-70.5978149,630000.0,1633.2714975999622,Quilín
Macul,1.0,1.0,1.0,0.0,35.0,29.4,450000.0,50000.0,-33.4830617,-70.60128,500000.0,1700.5377604310997,Carlos Valdovinos
Macul,2.0,2.0,11.0,0.0,65.0,60.0,590000.0,80000.0,-33.4859244,-70.5982582,670000.0,1677.5920601189255,Quilín
Macul,1.0,1.0,0.0,1.0,41.0,41.0,360000.0,72000.0,-33.4933173,-70.6166835,432000.0,176.82827536920453,Camino Agrícola
Macul,2.0,2.0,0.0,0.0,56.0,53.0,460000.0,65000.0,-33.48394,-70.600258,525000.0,1774.4741519007443,Carlos Valdovinos
Macul,2.0,2.0,1.0,0.0,67.0,63.0,544846.0,70000.0,-33.486347,-70.598209,614846.0,1667.473083250576,Quilín
Macul,3.0,2.0,1.0,0.0,77.0,70.0,630000.0,100000.0,-33.4856894,-70.5861705,730000.0,595.7335677736281,Quilín
Macul,4.0,3.0,1.0,0.0,101.0,90.0,800000.0,90000.0,-33.4766397,-70.5990114,890000.0,1722.3555388354202,Estadio Nacional
Macul,1.0,1.0,0.0,0.0,36.28,33.46,366474.0,60000.0,-33.4859244,-70.5982582,426474.0,1677.5920601189255,Quilín
Macul,2.0,2.0,1.0,0.0,55.0,52.0,500000.0,52000.0,-33.5078686,-70.5913694,552000.0,195.85528918387993,Macul
Macul,2.0,2.0,1.0,0.0,57.0,57.0,510000.0,100000.0,-33.4909403,-70.6152907,610000.0,232.9674735276092,Camino Agrícola
Macul,1.0,1.0,1.0,1.0,40.0,37.0,380000.0,70000.0,-33.5077969,-70.5901775,450000.0,162.8069576591999,Macul
Macul,2.0,2.0,0.0,0.0,53.0,50.0,450000.0,60000.0,-33.477961,-70.597915,510000.0,1798.5649127623856,Los Presidentes
Macul,2.0,2.0,1.0,1.0,66.0,62.0,500000.0,90000.0,-33.4911002,-70.5980983,590000.0,1390.4420843976643,Las Torres
Macul,3.0,2.0,2.0,1.0,75.0,75.0,550000.0,0.0,-33.4864669,-70.5974346,550000.0,1594.6424350358466,Quilín
Macul,2.0,2.0,1.0,0.0,65.0,65.0,583764.0,0.0,-33.4785188,-70.5976405,583764.0,1766.7073323273821,Los Presidentes
Macul,2.0,2.0,0.0,1.0,53.0,51.0,450000.0,80000.0,-33.4864669,-70.5974346,530000.0,1594.6424350358466,Quilín
Macul,2.0,2.0,1.0,1.0,54.33,49.44,530000.0,50000.0,-33.4859244,-70.5982582,580000.0,1677.5920601189255,Quilín
Macul,2.0,2.0,1.0,0.0,60.0,55.0,500000.0,70000.0,-33.4853077,-70.5861406,570000.0,612.201903961861,Quilín
Macul,2.0,1.0,0.0,0.0,43.0,39.0,370000.0,55000.0,-33.496658,-70.5855402,425000.0,254.73631841607659,Las Torres
Macul,1.0,1.0,0.0,1.0,48.0,42.0,390000.0,58000.0,-33.4909403,-70.6152907,448000.0,232.9674735276092,Camino Agrícola
Macul,1.0,1.0,0.0,0.0,29.0,29.0,343000.0,52000.0,-33.4785608,-70.6218553,395000.0,112.00344241882958,Rodrigo de Araya
Macul,2.0,2.0,1.0,0.0,62.0,58.0,495000.0,78000.0,-33.4833269,-70.6007078,573000.0,1745.992857136418,Carlos Valdovinos
Macul,1.0,1.0,1.0,1.0,29.0,29.0,380000.0,30000.0,-33.4782829,-70.6210405,410000.0,137.42009981056887,Rodrigo de Araya
Macul,3.0,1.0,0.0,0.0,66.0,60.0,400000.0,35000.0,-33.4814764,-70.5797356,435000.0,198.5823330551417,Los Presidentes
Macul,2.0,2.0,1.0,1.0,62.0,60.0,500000.0,70000.0,-33.485153,-70.5861079,570000.0,617.9281795245483,Quilín
Macul,1.0,1.0,1.0,1.0,35.0,31.0,380000.0,80000.0,-33.4859862,-70.5965537,460000.0,1520.023452519171,Quilín
Macul,2.0,1.0,0.0,1.0,43.0,47.0,420000.0,53000.0,-33.496658,-70.5855402,473000.0,254.73631841607659,Las Torres
Macul,3.0,2.0,1.0,0.0,80.0,76.0,550000.0,125000.0,-33.4767553,-70.6009437,675000.0,1673.3676328401255,Estadio Nacional
Macul,3.0,2.0,1.0,1.0,69.0,69.0,480000.0,100000.0,-33.5077969,-70.5901775,580000.0,162.8069576591999,Macul
Macul,3.0,2.0,1.0,0.0,78.0,78.0,510000.0,85000.0,-33.496658,-70.5855402,595000.0,254.73631841607659,Las Torres
Macul,2.0,2.0,1.0,0.0,67.0,63.0,551333.0,70000.0,-33.486347,-70.598209,621333.0,1667.473083250576,Quilín
Macul,1.0,1.0,0.0,0.0,37.0,37.0,375000.0,55000.0,-33.4782846,-70.6209823,430000.0,142.10941317443195,Rodrigo de Araya
